from_id,to_id,quarter,instrument,invested_usd,pledged_usd
B11,P112,2025Q4,debt,1456000,718000
B11,P112,2026Q1,debt,1670000,505000
B11,P112,2026Q2,debt,1714000,460000
B11,P112,2026Q3,debt,1847000,328000
B11,P112,2026Q4,debt,1833000,342000
B01,P112,2024Q2,debt,10596000,13047000
B01,P112,2024Q3,debt,16264000,7379000
B01,P112,2024Q4,debt,19560000,4084000
B01,P112,2025Q1,debt,20196000,3448000
B01,P112,2025Q2,debt,17662000,5982000
B01,P112,2025Q3,debt,19087000,4557000
B01,P112,2025Q4,debt,19452000,4192000
B01,P112,2026Q1,debt,19913000,3731000
B01,P112,2026Q2,debt,20590000,3054000
B01,P112,2026Q3,debt,20729000,2915000
B01,P112,2026Q4,debt,21349000,2294000
I059,P113,2024Q3,equity,4293000,10188000
I059,P113,2024Q4,equity,6973000,7508000
I059,P113,2025Q1,equity,9051000,5430000
I059,P113,2025Q2,equity,9726000,4755000
I059,P113,2025Q3,equity,10870000,3610000
I059,P113,2025Q4,equity,10798000,3683000
I059,P113,2026Q1,equity,11332000,3149000
I059,P113,2026Q2,equity,11771000,2710000
I059,P113,2026Q3,equity,11879000,2602000
I059,P113,2026Q4,equity,11593000,2888000
B04,P113,2025Q2,debt,1237000,3751000
B04,P113,2025Q3,debt,2099000,2889000
B04,P113,2025Q4,debt,2809000,2179000
B04,P113,2026Q1,debt,3372000,1615000
B04,P113,2026Q2,debt,3633000,1355000
B04,P113,2026Q3,debt,3897000,1091000
B04,P113,2026Q4,debt,4093000,895000
B01,P113,2024Q1,debt,8089000,10100000
B01,P113,2024Q2,debt,12586000,5604000
B01,P113,2024Q3,debt,14230000,3959000
B01,P113,2024Q4,debt,15363000,2827000
B01,P113,2025Q1,debt,16747000,1443000
B01,P113,2025Q2,debt,13981000,4209000
B01,P113,2025Q3,debt,14510000,3680000
B01,P113,2025Q4,debt,15572000,2618000
B01,P113,2026Q1,debt,15285000,2904000
B01,P113,2026Q2,debt,15702000,2488000
B01,P113,2026Q3,debt,16436000,1754000
B01,P113,2026Q4,debt,16189000,2001000
I001,P114,2025Q2,equity,11591000,30154000
I001,P114,2025Q3,equity,18629000,23117000
I001,P114,2025Q4,equity,24162000,17584000
I001,P114,2026Q1,equity,26093000,15653000
I001,P114,2026Q2,equity,28903000,12843000
I001,P114,2026Q3,equity,30565000,11181000
I001,P114,2026Q4,equity,29772000,11974000
B09,P114,2024Q2,debt,12202000,19899000
B09,P114,2024Q3,debt,18475000,13626000
B09,P114,2024Q4,debt,20987000,11114000
B09,P114,2025Q1,debt,22977000,9125000
B09,P114,2025Q2,debt,19209000,12892000
B09,P114,2025Q3,debt,20556000,11546000
B09,P114,2025Q4,debt,21671000,10430000
B09,P114,2026Q1,debt,22407000,9694000
B09,P114,2026Q2,debt,22979000,9122000
B09,P114,2026Q3,debt,23011000,9090000
B09,P114,2026Q4,debt,23310000,8791000
B14,P114,2024Q4,debt,14896000,19623000
B14,P114,2025Q1,debt,22118000,12401000
B14,P114,2025Q2,debt,18223000,16296000
B14,P114,2025Q3,debt,20446000,14073000
B14,P114,2025Q4,debt,23143000,11376000
B14,P114,2026Q1,debt,25002000,9517000
B14,P114,2026Q2,debt,25901000,8618000
B14,P114,2026Q3,debt,28122000,6397000
B14,P114,2026Q4,debt,27889000,6630000
I059,P115,2024Q3,equity,5766000,13190000
I059,P115,2024Q4,equity,9318000,9638000
I059,P115,2025Q1,equity,11741000,7215000
I059,P115,2025Q2,equity,12912000,6044000
I059,P115,2025Q3,equity,14136000,4820000
I059,P115,2025Q4,equity,14512000,4444000
I059,P115,2026Q1,equity,15091000,3865000
I059,P115,2026Q2,equity,14632000,4324000
I059,P115,2026Q3,equity,15227000,3729000
I059,P115,2026Q4,equity,16138000,2818000
B05,P115,2025Q2,mezzanine,6160000,24772000
B05,P115,2025Q3,mezzanine,11050000,19883000
B05,P115,2025Q4,mezzanine,14706000,16227000
B05,P115,2026Q1,mezzanine,17327000,13606000
B05,P115,2026Q2,mezzanine,19427000,11505000
B05,P115,2026Q3,mezzanine,22200000,8733000
B05,P115,2026Q4,mezzanine,23206000,7727000
I019,P116,2025Q1,equity,1269000,3662000
I019,P116,2025Q2,equity,1965000,2966000
I019,P116,2025Q3,equity,2568000,2363000
I019,P116,2025Q4,equity,2775000,2156000
I019,P116,2026Q1,equity,3063000,1867000
I019,P116,2026Q2,equity,3216000,1714000
I019,P116,2026Q3,equity,3127000,1804000
I019,P116,2026Q4,equity,3212000,1718000
I034,P116,2024Q3,equity,1953000,6217000
I034,P116,2024Q4,equity,3323000,4847000
I034,P116,2025Q1,equity,4078000,4093000
I034,P116,2025Q2,equity,4618000,3552000
I034,P116,2025Q3,equity,4999000,3171000
I034,P116,2025Q4,equity,4963000,3207000
I034,P116,2026Q1,equity,5426000,2745000
I034,P116,2026Q2,equity,5338000,2832000
I034,P116,2026Q3,equity,5488000,2682000
I034,P116,2026Q4,equity,5533000,2637000
I022,P116,2024Q2,equity,1378000,2687000
I022,P116,2024Q3,equity,2192000,1874000
I022,P116,2024Q4,equity,2625000,1440000
I022,P116,2025Q1,equity,3093000,972000
I022,P116,2025Q2,equity,3324000,741000
I022,P116,2025Q3,equity,3381000,684000
I022,P116,2025Q4,equity,3553000,512000
I022,P116,2026Q1,equity,3574000,491000
I022,P116,2026Q2,equity,3539000,526000
I022,P116,2026Q3,equity,3709000,356000
I022,P116,2026Q4,equity,3633000,432000
B13,P116,2024Q4,debt,12574000,16403000
B13,P116,2025Q1,debt,19462000,9514000
B13,P116,2025Q2,debt,15399000,13578000
B13,P116,2025Q3,debt,18087000,10889000
B13,P116,2025Q4,debt,19815000,9162000
B13,P116,2026Q1,debt,21599000,7377000
B13,P116,2026Q2,debt,23036000,5941000
B13,P116,2026Q3,debt,23482000,5495000
B13,P116,2026Q4,debt,24055000,4921000
B09,P116,2025Q1,debt,983000,1522000
B09,P116,2025Q2,debt,876000,1628000
B09,P116,2025Q3,debt,1158000,1346000
B09,P116,2025Q4,debt,1376000,1129000
B09,P116,2026Q1,debt,1507000,997000
B09,P116,2026Q2,debt,1602000,902000
B09,P116,2026Q3,debt,1652000,853000
B09,P116,2026Q4,debt,1725000,779000
I004,P117,2024Q1,equity,5116000,13876000
I004,P117,2024Q2,equity,8257000,10735000
I004,P117,2024Q3,equity,10489000,8503000
I004,P117,2024Q4,equity,11698000,7294000
I004,P117,2025Q1,equity,12923000,6069000
I004,P117,2025Q2,equity,13145000,5847000
I004,P117,2025Q3,equity,13720000,5272000
I004,P117,2025Q4,equity,13807000,5185000
I004,P117,2026Q1,equity,13502000,5490000
I004,P117,2026Q2,equity,13955000,5037000
I004,P117,2026Q3,equity,13691000,5301000
I004,P117,2026Q4,equity,14043000,4949000
B09,P117,2024Q3,debt,14052000,19761000
B09,P117,2024Q4,debt,21511000,12302000
B09,P117,2025Q1,debt,24198000,9615000
B09,P117,2025Q2,debt,20304000,13509000
B09,P117,2025Q3,debt,22727000,11086000
B09,P117,2025Q4,debt,24491000,9322000
B09,P117,2026Q1,debt,24826000,8987000
B09,P117,2026Q2,debt,26064000,7748000
B09,P117,2026Q3,debt,26769000,7043000
B09,P117,2026Q4,debt,27960000,5853000
I019,P118,2025Q2,equity,3092000,8583000
I019,P118,2025Q3,equity,5447000,6228000
I019,P118,2025Q4,equity,6403000,5272000
I019,P118,2026Q1,equity,6980000,4695000
I019,P118,2026Q2,equity,7684000,3991000
I019,P118,2026Q3,equity,7658000,4017000
I019,P118,2026Q4,equity,8359000,3317000
I022,P118,2025Q1,equity,2901000,5151000
I022,P118,2025Q2,equity,4590000,3462000
I022,P118,2025Q3,equity,5781000,2271000
I022,P118,2025Q4,equity,6697000,1355000
I022,P118,2026Q1,equity,6801000,1251000
I022,P118,2026Q2,equity,7154000,898000
I022,P118,2026Q3,equity,7506000,546000
I022,P118,2026Q4,equity,7548000,504000
B11,P118,2024Q4,debt,11060000,15837000
B11,P118,2025Q1,debt,17055000,9843000
B11,P118,2025Q2,debt,13738000,13160000
B11,P118,2025Q3,debt,16324000,10574000
B11,P118,2025Q4,debt,17946000,8952000
B11,P118,2026Q1,debt,19214000,7684000
B11,P118,2026Q2,debt,19475000,7423000
B11,P118,2026Q3,debt,20931000,5967000
B11,P118,2026Q4,debt,21076000,5821000
I001,P119,2025Q4,equity,8377000,13328000
I001,P119,2026Q1,equity,8581000,13185000
I001,P119,2026Q2,equity,8284000,13393000
I001,P119,2026Q3,equity,8632000,13149000
I001,P119,2026Q4,equity,8648000,13138000
B07,P119,2025Q4,debt,13834000,28957000
B07,P119,2026Q1,debt,13493000,29195000
B07,P119,2026Q2,debt,14415000,28550000
B07,P119,2026Q3,debt,14142000,28741000
B07,P119,2026Q4,debt,13900000,28910000
I001,P120,2025Q3,equity,4254000,7727000
I001,P120,2025Q4,equity,4084000,7845000
I001,P120,2026Q1,equity,4121000,7820000
I001,P120,2026Q2,equity,4200000,7765000
I001,P120,2026Q3,equity,4063000,7860000
I001,P120,2026Q4,equity,4147000,7801000
I019,P120,2025Q1,equity,2125000,6773000
I019,P120,2025Q2,equity,2169000,4710000
I019,P120,2025Q3,equity,2165000,4714000
I019,P120,2025Q4,equity,2117000,4747000
I019,P120,2026Q1,equity,2018000,4816000
I019,P120,2026Q2,equity,2070000,4780000
I019,P120,2026Q3,equity,2149000,4725000
I019,P120,2026Q4,equity,2051000,4793000
B11,P120,2025Q2,debt,5011000,13916000
B11,P120,2025Q3,debt,5079000,13869000
B11,P120,2025Q4,debt,5193000,13789000
B11,P120,2026Q1,debt,4986000,13933000
B11,P120,2026Q2,debt,4979000,13938000
B11,P120,2026Q3,debt,5039000,13896000
B11,P120,2026Q4,debt,5080000,13868000
I001,P121,2024Q3,equity,3054000,7835000
I001,P121,2024Q4,equity,4820000,6069000
I001,P121,2025Q1,equity,6129000,4760000
I001,P121,2025Q2,equity,6169000,3304000
I001,P121,2025Q3,equity,6065000,3377000
I001,P121,2025Q4,equity,6217000,3271000
I001,P121,2026Q1,equity,6132000,3330000
I001,P121,2026Q2,equity,6211000,3275000
I001,P121,2026Q3,equity,6138000,3326000
I001,P121,2026Q4,equity,6160000,3310000
B01,P121,2024Q4,debt,622000,1030000
B01,P121,2025Q1,debt,932000,721000
B01,P121,2025Q2,debt,600000,737000
B01,P121,2025Q3,debt,593000,742000
B01,P121,2025Q4,debt,573000,755000
B01,P121,2026Q1,debt,587000,745000
B01,P121,2026Q2,debt,558000,766000
B01,P121,2026Q3,debt,579000,751000
B01,P121,2026Q4,debt,597000,739000
B12,P121,2024Q4,debt,8449000,11066000
B12,P121,2025Q1,debt,11853000,7661000
B12,P121,2025Q2,debt,7764000,8225000
B12,P121,2025Q3,debt,7879000,8145000
B12,P121,2025Q4,debt,7899000,8131000
B12,P121,2026Q1,debt,7977000,8076000
B12,P121,2026Q2,debt,7793000,8205000
B12,P121,2026Q3,debt,7800000,8200000
B12,P121,2026Q4,debt,7617000,8328000
I043,P122,2025Q2,equity,230000,647000
I043,P122,2025Q3,equity,225000,650000
I043,P122,2025Q4,equity,222000,652000
I043,P122,2026Q1,equity,226000,650000
I043,P122,2026Q2,equity,238000,641000
I043,P122,2026Q3,equity,230000,647000
I043,P122,2026Q4,equity,232000,645000
I006,P122,2025Q2,equity,1277000,3737000
I006,P122,2025Q3,equity,1349000,3687000
I006,P122,2025Q4,equity,1267000,3744000
I006,P122,2026Q1,equity,1310000,3714000
I006,P122,2026Q2,equity,1323000,3705000
I006,P122,2026Q3,equity,1330000,3700000
I006,P122,2026Q4,equity,1305000,3718000
B14,P122,2025Q3,debt,1148000,3334000
B14,P122,2025Q4,debt,1172000,3317000
B14,P122,2026Q1,debt,1174000,3316000
B14,P122,2026Q2,debt,1173000,3317000
B14,P122,2026Q3,debt,1215000,3288000
B14,P122,2026Q4,debt,1163000,3324000
B09,P122,2025Q4,debt,921000,3036000
B09,P122,2026Q1,debt,935000,3025000
B09,P122,2026Q2,debt,915000,3039000
B09,P122,2026Q3,debt,932000,3027000
B09,P122,2026Q4,debt,914000,3040000
I008,P123,2024Q2,equity,721000,1661000
I008,P123,2024Q3,equity,1136000,1246000
I008,P123,2024Q4,equity,1385000,997000
I008,P123,2025Q1,equity,1660000,723000
I008,P123,2025Q2,equity,1781000,602000
I008,P123,2025Q3,equity,1858000,524000
I008,P123,2025Q4,equity,1869000,513000
I008,P123,2026Q1,equity,1977000,405000
I008,P123,2026Q2,equity,1921000,461000
I008,P123,2026Q3,equity,1968000,414000
I008,P123,2026Q4,equity,1983000,399000
I034,P123,2024Q2,equity,7740000,18207000
I034,P123,2024Q3,equity,12589000,13358000
I034,P123,2024Q4,equity,15445000,10502000
I034,P123,2025Q1,equity,18498000,7448000
I034,P123,2025Q2,equity,19391000,6556000
I034,P123,2025Q3,equity,20231000,5715000
I034,P123,2025Q4,equity,21856000,4091000
I034,P123,2026Q1,equity,21043000,4904000
I034,P123,2026Q2,equity,20570000,5377000
I034,P123,2026Q3,equity,21172000,4775000
I034,P123,2026Q4,equity,20926000,5021000
B11,P123,2025Q3,debt,11660000,35517000
B11,P123,2025Q4,debt,20167000,27010000
B11,P123,2026Q1,debt,26279000,20899000
B11,P123,2026Q2,debt,30291000,16886000
B11,P123,2026Q3,debt,35592000,11586000
B11,P123,2026Q4,debt,37147000,10030000
B01,P123,2025Q1,debt,7975000,8950000
B01,P123,2025Q2,debt,7363000,9563000
B01,P123,2025Q3,debt,9592000,7333000
B01,P123,2025Q4,debt,11332000,5593000
B01,P123,2026Q1,debt,12408000,4517000
B01,P123,2026Q2,debt,13425000,3500000
B01,P123,2026Q3,debt,14094000,2831000
B01,P123,2026Q4,debt,14396000,2529000
I001,P124,2024Q4,equity,503000,1145000
I001,P124,2025Q1,equity,853000,796000
I001,P124,2025Q2,equity,820000,580000
I001,P124,2025Q3,equity,834000,570000
I001,P124,2025Q4,equity,834000,570000
I001,P124,2026Q1,equity,817000,582000
I001,P124,2026Q2,equity,814000,584000
I001,P124,2026Q3,equity,822000,579000
I001,P124,2026Q4,equity,819000,580000
I010,P124,2025Q1,equity,1746000,3203000
I010,P124,2025Q2,equity,1778000,2219000
I010,P124,2025Q3,equity,1814000,2194000
I010,P124,2025Q4,equity,1788000,2212000
I010,P124,2026Q1,equity,1677000,2290000
I010,P124,2026Q2,equity,1791000,2210000
I010,P124,2026Q3,equity,1749000,2240000
I010,P124,2026Q4,equity,1785000,2215000
B13,P124,2025Q3,debt,478000,975000
B13,P124,2025Q4,debt,477000,977000
B13,P124,2026Q1,debt,478000,976000
B13,P124,2026Q2,debt,478000,976000
B13,P124,2026Q3,debt,491000,966000
B13,P124,2026Q4,debt,478000,976000
B09,P124,2024Q3,debt,3367000,4393000
B09,P124,2024Q4,debt,5013000,2748000
B09,P124,2025Q1,debt,5556000,2205000
B09,P124,2025Q2,debt,4103000,2560000
B09,P124,2025Q3,debt,3977000,2649000
B09,P124,2025Q4,debt,4071000,2583000
B09,P124,2026Q1,debt,3936000,2678000
B09,P124,2026Q2,debt,3919000,2690000
B09,P124,2026Q3,debt,4172000,2512000
B09,P124,2026Q4,debt,3937000,2677000
I018,P125,2025Q4,equity,9343000,16117000
I018,P125,2026Q1,equity,14993000,10467000
I018,P125,2026Q2,equity,18515000,6946000
I018,P125,2026Q3,equity,21021000,4440000
I018,P125,2026Q4,equity,21962000,3498000
B03,P125,2024Q3,debt,21913000,25520000
B03,P125,2024Q4,debt,33255000,14177000
B03,P125,2025Q1,debt,39766000,7667000
B03,P125,2025Q2,debt,32033000,15399000
B03,P125,2025Q3,debt,34236000,13197000
B03,P125,2025Q4,debt,38413000,9019000
B03,P125,2026Q1,debt,39581000,7852000
B03,P125,2026Q2,debt,40468000,6964000
B03,P125,2026Q3,debt,42504000,4928000
B03,P125,2026Q4,debt,42443000,4990000
I020,P126,2024Q4,equity,2382000,4416000
I020,P126,2025Q1,equity,4141000,2656000
I020,P126,2025Q2,equity,4983000,1814000
I020,P126,2025Q3,equity,5608000,1189000
I020,P126,2025Q4,equity,5971000,826000
I020,P126,2026Q1,equity,6425000,372000
I020,P126,2026Q2,equity,6373000,424000
I020,P126,2026Q3,equity,6343000,454000
I020,P126,2026Q4,equity,6522000,275000
I043,P126,2024Q1,equity,676000,1663000
I043,P126,2024Q2,equity,1083000,1255000
I043,P126,2024Q3,equity,1396000,942000
I043,P126,2024Q4,equity,1554000,784000
I043,P126,2025Q1,equity,1632000,706000
I043,P126,2025Q2,equity,1705000,633000
I043,P126,2025Q3,equity,1767000,571000
I043,P126,2025Q4,equity,1754000,584000
I043,P126,2026Q1,equity,1802000,536000
I043,P126,2026Q2,equity,1825000,513000
I043,P126,2026Q3,equity,1760000,579000
I043,P126,2026Q4,equity,1819000,519000
I046,P126,2024Q2,equity,1040000,1877000
I046,P126,2024Q3,equity,1749000,1168000
I046,P126,2024Q4,equity,2060000,857000
I046,P126,2025Q1,equity,2392000,525000
I046,P126,2025Q2,equity,2558000,358000
I046,P126,2025Q3,equity,2745000,172000
I046,P126,2025Q4,equity,2761000,155000
I046,P126,2026Q1,equity,2909000,7000
I046,P126,2026Q2,equity,2875000,42000
I046,P126,2026Q3,equity,2832000,85000
I046,P126,2026Q4,equity,2881000,36000
B01,P126,2024Q4,debt,10761000,13174000
B01,P126,2025Q1,debt,15411000,8524000
B01,P126,2025Q2,debt,12635000,11300000
B01,P126,2025Q3,debt,15191000,8744000
B01,P126,2025Q4,debt,17073000,6862000
B01,P126,2026Q1,debt,17054000,6880000
B01,P126,2026Q2,debt,19212000,4723000
B01,P126,2026Q3,debt,19270000,4665000
B01,P126,2026Q4,debt,19035000,4899000
I058,P127,2025Q3,equity,8265000,19486000
I058,P127,2025Q4,equity,13959000,13792000
I058,P127,2026Q1,equity,17968000,9783000
I058,P127,2026Q2,equity,20228000,7523000
I058,P127,2026Q3,equity,21983000,5768000
I058,P127,2026Q4,equity,22386000,5365000
I002,P127,2025Q2,equity,8000,23000
I002,P127,2025Q3,equity,14000,18000
I002,P127,2025Q4,equity,17000,14000
I002,P127,2026Q1,equity,19000,13000
I002,P127,2026Q2,equity,21000,10000
I002,P127,2026Q3,equity,21000,10000
I002,P127,2026Q4,equity,22000,10000
I052,P127,2024Q1,equity,197000,432000
I052,P127,2024Q2,equity,334000,296000
I052,P127,2024Q3,equity,407000,223000
I052,P127,2024Q4,equity,453000,176000
I052,P127,2025Q1,equity,501000,128000
I052,P127,2025Q2,equity,535000,94000
I052,P127,2025Q3,equity,529000,100000
I052,P127,2025Q4,equity,549000,81000
I052,P127,2026Q1,equity,552000,77000
I052,P127,2026Q2,equity,538000,92000
I052,P127,2026Q3,equity,547000,83000
I052,P127,2026Q4,equity,534000,96000
B13,P127,2024Q3,debt,3209000,4531000
B13,P127,2024Q4,debt,4824000,2916000
B13,P127,2025Q1,debt,5580000,2160000
B13,P127,2025Q2,debt,4598000,3143000
B13,P127,2025Q3,debt,5174000,2567000
B13,P127,2025Q4,debt,5467000,2273000
B13,P127,2026Q1,debt,5530000,2211000
B13,P127,2026Q2,debt,5847000,1893000
B13,P127,2026Q3,debt,5892000,1849000
B13,P127,2026Q4,debt,6209000,1531000
B10,P127,2024Q1,debt,10305000,13995000
B10,P127,2024Q2,debt,15347000,8953000
B10,P127,2024Q3,debt,17504000,6795000
B10,P127,2024Q4,debt,19127000,5172000
B10,P127,2025Q1,debt,19469000,4830000
B10,P127,2025Q2,debt,16812000,7487000
B10,P127,2025Q3,debt,18299000,6000000
B10,P127,2025Q4,debt,18940000,5359000
B10,P127,2026Q1,debt,19438000,4862000
B10,P127,2026Q2,debt,19161000,5138000
B10,P127,2026Q3,debt,20095000,4204000
B10,P127,2026Q4,debt,19608000,4692000
I031,P128,2024Q4,equity,14074000,32842000
I031,P128,2025Q1,equity,23182000,23734000
I031,P128,2025Q2,equity,27660000,19256000
I031,P128,2025Q3,equity,32556000,14360000
I031,P128,2025Q4,equity,35169000,11747000
I031,P128,2026Q1,equity,36303000,10613000
I031,P128,2026Q2,equity,38878000,8038000
I031,P128,2026Q3,equity,37281000,9635000
I031,P128,2026Q4,equity,38122000,8794000
B07,P128,2025Q2,debt,13706000,38473000
B07,P128,2025Q3,debt,23872000,28306000
B07,P128,2025Q4,debt,32230000,19948000
B07,P128,2026Q1,debt,38098000,14080000
B07,P128,2026Q2,debt,40389000,11789000
B07,P128,2026Q3,debt,43219000,8960000
B07,P128,2026Q4,debt,44898000,7281000
I036,P129,2024Q4,equity,3288000,7424000
I036,P129,2025Q1,equity,5255000,5457000
I036,P129,2025Q2,equity,6390000,4322000
I036,P129,2025Q3,equity,7213000,3499000
I036,P129,2025Q4,equity,7966000,2746000
I036,P129,2026Q1,equity,8368000,2344000
I036,P129,2026Q2,equity,8143000,2569000
I036,P129,2026Q3,equity,8576000,2136000
I036,P129,2026Q4,equity,9001000,1711000
I031,P129,2025Q1,equity,7837000,18383000
I031,P129,2025Q2,equity,13274000,12946000
I031,P129,2025Q3,equity,16298000,9921000
I031,P129,2025Q4,equity,17737000,8483000
I031,P129,2026Q1,equity,19317000,6902000
I031,P129,2026Q2,equity,20209000,6011000
I031,P129,2026Q3,equity,20394000,5826000
I031,P129,2026Q4,equity,20717000,5503000
I043,P129,2024Q1,equity,1425000,3416000
I043,P129,2024Q2,equity,2431000,2410000
I043,P129,2024Q3,equity,2945000,1896000
I043,P129,2024Q4,equity,3346000,1495000
I043,P129,2025Q1,equity,3628000,1213000
I043,P129,2025Q2,equity,3696000,1145000
I043,P129,2025Q3,equity,3882000,959000
I043,P129,2025Q4,equity,3741000,1100000
I043,P129,2026Q1,equity,3975000,866000
I043,P129,2026Q2,equity,3770000,1071000
I043,P129,2026Q3,equity,3964000,877000
I043,P129,2026Q4,equity,4060000,781000
B11,P129,2025Q3,debt,10373000,30750000
B11,P129,2025Q4,debt,17262000,23861000
B11,P129,2026Q1,debt,22636000,18487000
B11,P129,2026Q2,debt,26786000,14337000
B11,P129,2026Q3,debt,30179000,10944000
B11,P129,2026Q4,debt,30879000,10244000
B03,P129,2024Q2,debt,30664000,34992000
B03,P129,2024Q3,debt,45349000,20307000
B03,P129,2024Q4,debt,53680000,11976000
B03,P129,2025Q1,debt,57108000,8548000
B03,P129,2025Q2,debt,47484000,18172000
B03,P129,2025Q3,debt,49400000,16256000
B03,P129,2025Q4,debt,54005000,11652000
B03,P129,2026Q1,debt,54603000,11053000
B03,P129,2026Q2,debt,56322000,9335000
B03,P129,2026Q3,debt,58496000,7160000
B03,P129,2026Q4,debt,60304000,5352000
I001,P130,2024Q3,equity,4634000,12250000
I001,P130,2024Q4,equity,7679000,9205000
I001,P130,2025Q1,equity,9207000,7678000
I001,P130,2025Q2,equity,9527000,5150000
I001,P130,2025Q3,equity,9469000,5191000
I001,P130,2025Q4,equity,9714000,5020000
I001,P130,2026Q1,equity,9378000,5254000
I001,P130,2026Q2,equity,9435000,5215000
I001,P130,2026Q3,equity,9681000,5042000
I001,P130,2026Q4,equity,9463000,5195000
B14,P130,2025Q1,debt,17723000,21317000
B14,P130,2025Q2,debt,8856000,21129000
B14,P130,2025Q3,debt,9040000,21001000
B14,P130,2025Q4,debt,9114000,20949000
B14,P130,2026Q1,debt,9100000,20959000
B14,P130,2026Q2,debt,9017000,21017000
B14,P130,2026Q3,debt,9018000,21016000
B14,P130,2026Q4,debt,9009000,21022000
I041,P131,2025Q3,equity,13477000,27425000
I041,P131,2025Q4,equity,23544000,17358000
I041,P131,2026Q1,equity,28054000,12848000
I041,P131,2026Q2,equity,32130000,8772000
I041,P131,2026Q3,equity,33802000,7100000
I041,P131,2026Q4,equity,35231000,5671000
B12,P131,2024Q4,debt,29064000,31119000
B12,P131,2025Q1,debt,44744000,15439000
B12,P131,2025Q2,debt,36127000,24056000
B12,P131,2025Q3,debt,43681000,16502000
B12,P131,2025Q4,debt,46116000,14066000
B12,P131,2026Q1,debt,49996000,10187000
B12,P131,2026Q2,debt,52060000,8123000
B12,P131,2026Q3,debt,56368000,3815000
B12,P131,2026Q4,debt,55107000,5076000
I048,P132,2025Q4,equity,602000,1692000
I048,P132,2026Q1,equity,607000,1689000
I048,P132,2026Q2,equity,594000,1698000
I048,P132,2026Q3,equity,579000,1708000
I048,P132,2026Q4,equity,579000,1708000
I064,P132,2025Q2,equity,247000,455000
I064,P132,2025Q3,equity,255000,449000
I064,P132,2025Q4,equity,254000,450000
I064,P132,2026Q1,equity,255000,449000
