driver_id,rider_id,hour,pickup_zone,dropoff_zone,wait_min,distance_km,fare,surge_mult,tip
D117,R197,23,Z19,Z07,5.9,4.45,10.32,1.03,1.89
D053,R088,11,Z19,Z04,5.3,5.69,11.12,1.0,2.98
D113,R008,10,Z19,Z24,5.1,3.22,8.73,1.0,1.66
D100,R127,9,Z02,Z13,3.0,5.07,14.58,1.0,1.68
D019,R025,22,Z10,Z07,8.1,1.25,4.83,1.59,1.11
D013,R011,2,Z20,Z14,5.1,2.59,7.13,1.22,1.75
D063,R122,5,Z02,ZJFK,1.9,13.8,39.77,1.1,8.31
D101,R113,0,Z10,Z17,7.2,4.92,18.06,1.95,2.61
D063,R195,7,Z20,ZJFK,2.9,15.3,42.67,1.08,11.84
D077,R180,15,Z11,Z16,2.8,3.24,9.01,1.0,2.42
D022,R218,15,Z07,Z02,8.0,5.88,12.66,1.0,2.37
D020,R018,20,Z07,Z10,10.0,1.25,5.26,1.46,0.0
D069,R137,16,Z08,Z06,4.4,3.62,11.03,1.0,2.23
D053,R174,16,Z19,Z10,5.2,4.07,9.61,1.0,2.0
D111,R068,22,Z24,Z13,8.5,4.94,15.2,1.19,2.76
D040,R060,22,Z21,Z07,7.5,4.15,9.98,1.04,3.52
D104,R104,18,Z02,Z11,1.1,4.24,8.36,1.0,1.6
D069,R027,10,Z09,Z08,7.4,1.13,6.53,1.0,1.8
D061,R086,0,Z07,Z14,10.2,2.28,10.77,2.45,1.18
D022,R245,21,Z10,Z17,5.6,4.92,27.5,2.64,2.3
D115,R081,17,Z04,ZJFK,6.8,11.9,38.69,1.16,9.26
D067,R002,10,Z20,Z10,4.6,3.35,10.59,1.0,1.56
D077,R242,10,Z19,Z11,5.9,3.65,10.15,1.0,2.04
D110,R119,16,Z13,Z01,4.2,4.82,10.92,1.0,2.42
D039,R048,9,Z16,Z03,7.7,4.33,9.86,1.0,2.97
D050,R167,19,Z11,Z13,3.7,1.27,3.14,1.0,1.86
D063,R006,14,Z24,Z11,6.7,5.14,14.07,1.0,4.01
D078,R037,7,Z10,ZJFK,5.8,12.51,41.27,1.29,5.26
D058,R057,19,Z21,Z23,7.9,1.71,6.99,1.2,1.06
D039,R226,19,Z23,Z15,6.0,3.67,15.82,1.59,1.86
D031,R077,17,Z24,Z23,5.7,2.58,7.18,1.0,0.64
D115,R120,8,Z08,Z02,6.3,3.95,12.4,1.0,3.78
D097,R014,0,Z07,Z10,10.8,1.25,7.2,1.99,1.32
D110,R087,9,Z05,Z17,8.5,5.56,12.71,1.0,1.81
D043,R056,13,Z03,Z10,3.7,3.74,7.96,1.0,1.87
D024,R128,10,Z24,Z15,6.3,3.05,9.91,1.0,2.71
D096,R013,19,Z24,Z17,9.8,5.66,16.41,1.44,4.07
D063,R141,8,Z11,Z05,4.1,3.73,7.45,1.0,2.02
D100,R233,14,Z12,Z08,4.5,2.35,7.29,1.0,1.95
D103,R115,13,Z08,Z03,6.0,2.48,5.51,1.0,1.26
D062,R067,10,Z07,Z21,9.9,4.15,10.68,1.0,2.2
D035,R180,0,Z18,Z13,7.8,2.26,6.66,1.08,2.49
D007,R093,14,Z24,Z21,7.1,2.4,6.9,1.0,1.02
D072,R038,16,Z14,Z02,7.1,7.11,15.13,1.0,4.06
D080,R161,17,Z04,Z03,7.6,2.34,6.88,1.0,1.75
D010,R189,13,Z10,Z12,3.3,2.99,8.03,1.0,2.17
D038,R247,15,Z13,Z16,4.2,3.38,10.28,1.0,3.13
D017,R184,11,Z02,Z04,4.5,3.61,9.22,1.0,2.15
D105,R006,14,Z24,Z24,7.5,0.4,2.79,1.0,1.03
D087,R202,18,Z16,Z20,8.8,2.57,9.57,1.0,1.87
D098,R015,17,Z17,Z20,4.2,3.0,9.02,1.0,2.27
D002,R043,0,Z09,Z10,8.7,1.38,8.54,1.62,0.34
D113,R213,16,Z03,Z18,3.4,5.77,14.67,1.0,4.8
D080,R078,17,Z19,Z08,4.8,4.06,12.68,1.0,3.0
D078,R122,10,Z16,Z13,9.0,3.38,9.53,1.0,2.43
D120,R062,19,Z02,Z06,6.6,5.23,14.08,1.28,2.13
D082,R156,7,Z03,ZJFK,1.2,13.41,37.5,1.1,9.88
D074,R006,20,Z05,Z10,11.0,1.29,5.54,1.39,1.19
D065,R092,17,Z21,Z22,4.5,1.42,3.31,1.0,0.33
D021,R179,18,Z20,Z18,3.4,2.41,6.95,1.0,0.9
D098,R139,13,Z05,Z05,7.8,0.4,3.04,1.0,1.53
D069,R118,20,Z11,Z14,6.6,4.26,8.75,1.0,2.02
D098,R202,13,Z17,Z20,4.4,3.0,7.32,1.0,0.94
D073,R181,8,Z20,Z02,4.5,6.72,12.93,1.0,3.16
D078,R088,0,Z04,Z07,8.5,2.8,8.25,1.1,0.73
D029,R196,11,Z01,Z05,3.8,3.1,10.74,1.0,1.93
D105,R132,13,Z03,Z01,2.6,1.56,6.68,1.0,1.57
D078,R074,17,Z02,Z07,5.1,5.88,13.62,1.0,2.18
D101,R220,19,Z04,Z24,9.5,5.35,15.7,1.28,1.09
D061,R168,2,Z03,Z10,5.0,3.74,8.56,1.07,1.07
D030,R185,10,Z12,Z18,2.6,2.38,6.46,1.0,0.9
D013,R169,13,Z11,Z07,3.4,4.14,9.52,1.0,2.62
D054,R102,13,Z05,Z22,8.4,5.02,13.47,1.0,3.63
D031,R118,20,Z13,Z07,6.2,4.47,21.86,2.25,1.69
D085,R040,0,Z08,Z10,6.2,2.11,5.82,1.0,1.01
D027,R216,12,Z20,Z23,2.9,2.96,7.05,1.0,1.64
D054,R176,16,Z19,ZJFK,4.0,15.9,42.66,1.07,9.49
D102,R079,9,Z07,Z03,8.2,4.44,8.88,1.0,2.15
D027,R080,21,Z12,Z13,6.8,1.47,4.63,1.18,1.29
D107,R057,7,Z10,Z06,6.1,2.55,9.75,1.0,1.88
D070,R220,23,Z11,Z17,5.8,2.46,7.32,1.13,0.97
D115,R149,0,Z12,Z13,7.2,1.47,5.1,1.38,1.49
D118,R102,5,Z17,ZJFK,2.7,16.96,55.88,1.41,13.12
D043,R082,17,Z09,Z07,5.5,2.23,4.65,1.0,1.69
D046,R136,21,Z02,Z17,6.1,5.98,17.25,1.31,2.69
D109,R106,10,Z17,Z19,4.7,3.15,8.84,1.0,1.37
D086,R218,23,Z18,Z07,6.4,5.58,18.25,1.3,2.72
D071,R200,1,Z17,Z13,4.5,1.69,7.58,1.76,1.07
D070,R162,9,Z19,Z02,3.5,7.42,16.04,1.0,3.58
D051,R182,19,Z22,Z11,7.5,5.09,12.8,1.0,3.86
D036,R003,8,Z05,Z22,8.8,5.02,13.1,1.0,3.18
D064,R038,10,Z12,Z20,6.7,1.56,5.17,1.0,1.6
D018,R201,10,Z06,Z04,10.9,2.15,7.13,1.0,1.4
D038,R104,8,Z01,Z07,5.1,4.22,9.04,1.0,1.53
D109,R136,15,Z05,Z01,9.9,3.1,7.4,1.0,0.4
D095,R147,22,Z07,Z10,11.3,1.25,6.45,1.57,0.0
D108,R031,18,Z22,Z15,5.4,3.04,7.28,1.0,1.15
D048,R248,19,Z24,Z17,8.0,5.66,14.33,1.01,3.61
D078,R040,21,Z13,Z10,6.0,3.69,12.94,1.56,0.48
D096,R247,12,Z14,Z24,7.8,1.39,6.25,1.0,2.31
D073,R021,19,Z17,Z17,4.6,0.4,5.54,1.89,1.4
D116,R031,15,Z15,Z08,2.9,2.39,7.07,1.0,0.0
D049,R030,11,Z10,Z08,5.1,2.11,7.29,1.0,0.83
D095,R144,22,Z04,Z13,9.2,4.36,13.87,1.28,1.65
D002,R214,9,Z08,Z17,3.4,3.75,10.5,1.0,3.09
D059,R013,14,Z07,Z04,8.5,2.8,8.4,1.0,2.27
D011,R042,12,Z16,Z05,5.3,2.17,6.08,1.0,0.94
D085,R173,8,Z11,Z04,4.2,3.62,7.73,1.0,1.27
D008,R024,7,Z07,Z01,8.5,4.22,10.63,1.0,1.39
D093,R110,12,Z13,Z24,5.2,4.94,10.22,1.0,1.8
D077,R223,19,Z17,Z15,5.0,3.27,13.23,1.82,2.23
D108,R236,15,Z10,Z19,5.4,4.07,12.08,1.0,3.01
D075,R024,23,Z19,Z13,6.0,3.0,12.3,1.38,2.36
D070,R059,17,Z12,Z13,5.4,1.47,3.68,1.0,0.95
D086,R128,19,Z10,Z19,5.7,4.07,19.69,2.23,2.96
D041,R108,14,Z03,Z21,2.3,6.45,15.06,1.0,2.91
D040,R076,9,Z01,Z07,3.4,4.22,11.48,1.0,2.31
D065,R204,18,Z21,Z15,6.8,2.39,8.59,1.0,2.93
D109,R223,13,Z08,Z04,4.3,2.31,7.74,1.0,2.46
D060,R249,19,Z21,Z13,6.8,3.75,8.38,1.11,1.34
D111,R076,7,Z01,Z20,3.6,5.9,11.8,1.0,3.04
D042,R094,22,Z01,Z17,6.8,6.0,14.38,1.0,3.05
D086,R244,13,Z22,Z21,6.6,1.42,4.28,1.0,1.78
D078,R014,16,Z12,ZJFK,2.6,15.1,39.18,1.01,9.84
D026,R169,17,Z03,Z11,1.3,3.05,10.75,1.0,2.17
D043,R052,7,Z23,Z10,5.2,5.02,11.08,1.0,1.28
D119,R170,21,Z16,Z14,9.2,1.69,5.01,1.2,1.26
D091,R244,0,Z07,Z13,11.7,4.47,14.58,1.48,3.44
D007,R103,15,Z11,Z21,3.2,4.28,9.67,1.0,2.35
D072,R077,18,Z07,Z09,9.6,2.23,7.32,1.0,1.89
D119,R214,15,Z08,Z18,4.0,4.17,11.22,1.0,2.69
D064,R247,21,Z04,Z13,9.7,4.36,15.2,1.39,3.65
D026,R028,17,Z12,Z08,4.7,2.35,6.21,1.0,1.2
D018,R181,2,Z02,Z10,4.3,5.21,16.82,1.26,4.6
D110,R013,15,Z05,Z07,8.9,1.53,6.17,1.0,1.14
D062,R197,17,Z13,Z03,4.8,3.91,9.91,1.0,2.98
D018,R236,16,Z10,Z15,5.8,2.39,6.97,1.0,1.69
D091,R133,17,Z10,Z08,6.9,2.11,6.63,1.0,0.83
D007,R077,13,Z24,Z14,7.1,1.39,5.67,1.0,0.04
D004,R228,1,Z17,Z14,4.3,5.05,25.95,2.37,2.81
D120,R035,8,Z02,Z15,3.6,5.9,12.31,1.0,3.29
D069,R179,15,Z20,Z16,4.6,2.57,9.45,1.0,3.78
D072,R060,9,Z15,Z19,2.9,2.17,6.71,1.0,1.45
D005,R225,22,Z18,Z13,6.7,2.26,9.79,1.45,1.19
D112,R065,0,Z11,Z13,5.8,1.27,4.9,1.46,0.78
D002,R143,2,Z08,Z13,5.9,2.46,8.44,1.4,2.22
D013,R239,16,Z08,ZJFK,4.5,13.67,39.86,1.13,6.43
D115,R047,12,Z15,Z09,4.4,2.16,4.8,1.0,2.13
D039,R189,10,Z21,Z20,5.6,1.65,8.31,1.0,0.85
D016,R035,5,Z13,ZJFK,4.0,15.67,43.76,1.11,10.16
D118,R066,16,Z22,Z23,7.4,1.31,6.04,1.0,1.77
D099,R060,15,Z02,Z16,3.1,5.82,13.32,1.0,3.81
D073,R092,16,Z21,Z04,4.4,5.79,12.18,1.0,1.76
D019,R120,7,Z14,Z11,6.3,4.26,13.15,1.0,2.93
D095,R001,10,Z08,Z10,4.4,2.11,6.88,1.0,1.24
D028,R034,13,Z21,Z07,3.9,4.15,10.18,1.0,1.43
D089,R099,17,Z10,Z13,6.7,3.69,9.89,1.0,3.23
D002,R203,19,Z07,Z17,10.8,5.66,17.87,1.55,2.34
D027,R168,10,Z21,Z19,8.4,1.34,6.29,1.0,1.14
D114,R024,13,Z07,Z15,7.8,2.94,7.34,1.0,2.71
D072,R015,17,Z10,Z07,6.2,1.25,5.44,1.0,0.37
D103,R010,17,Z24,ZJFK,7.3,13.64,43.56,1.25,10.4
D001,R115,12,Z16,Z17,7.5,4.5,11.7,1.0,3.74
D093,R176,10,Z02,Z23,4.1,9.17,18.82,1.0,4.62
D074,R189,0,Z20,Z07,6.3,3.79,10.32,1.09,2.86
D033,R217,11,Z24,Z19,5.2,3.22,9.55,1.0,1.77
D105,R215,8,Z18,Z10,4.4,4.96,11.67,1.0,3.82
D072,R201,23,Z03,Z17,5.8,5.01,15.03,1.31,1.79
D110,R044,20,Z15,Z14,6.3,2.25,7.94,1.21,1.49
D030,R008,10,Z19,Z02,3.3,7.42,15.35,1.0,3.66
D054,R237,14,Z24,Z15,6.7,3.05,7.99,1.0,0.66
D098,R224,1,Z01,Z07,7.4,4.22,12.29,1.0,0.69
D022,R106,10,Z06,Z03,9.3,4.07,11.34,1.0,2.88
D031,R195,7,Z07,Z13,9.1,4.47,9.67,1.0,1.6
D018,R050,1,Z21,Z10,7.3,3.97,10.6,1.13,2.58
D100,R171,11,Z12,Z20,6.2,1.56,5.12,1.0,0.22
D110,R242,0,Z14,Z17,10.3,5.05,18.57,1.43,1.49
D113,R016,9,Z13,Z22,2.5,4.66,10.04,1.0,2.56
D080,R164,10,Z07,Z19,8.1,4.45,11.93,1.0,1.39
D041,R039,13,Z14,Z11,6.8,4.26,8.46,1.0,0.57
D022,R194,17,Z15,Z09,6.6,2.16,7.64,1.0,1.23
D045,R140,7,Z23,Z04,5.2,6.92,16.71,1.0,3.38
D055,R144,18,Z01,Z22,4.1,7.34,14.66,1.0,3.04
D071,R149,14,Z15,Z06,6.3,4.53,9.65,1.0,2.42
D007,R043,10,Z13,Z01,3.2,4.82,11.39,1.0,0.93
D003,R037,9,Z03,Z12,5.6,4.26,12.84,1.0,1.75
D014,R240,8,Z24,Z21,7.5,2.4,7.07,1.0,1.39
D108,R193,22,Z07,Z14,10.2,2.28,8.21,1.76,0.81
D054,R050,23,Z22,Z14,10.3,2.23,7.13,1.19,1.11
D031,R231,14,Z05,Z14,5.7,3.24,8.28,1.0,0.56
D069,R084,16,Z01,Z24,5.9,6.7,14.69,1.0,4.9
D002,R164,1,Z05,Z13,12.5,4.28,13.65,1.37,1.7
D114,R123,16,Z19,Z24,2.8,3.22,9.53,1.0,1.61
D013,R159,5,Z02,ZJFK,3.4,13.8,50.06,1.47,12.31
D039,R234,16,Z16,Z10,8.7,1.28,6.43,1.0,0.01
D008,R205,12,Z08,Z11,4.0,1.78,5.33,1.0,0.95
D116,R061,12,Z21,Z05,5.8,4.87,11.04,1.0,2.59
D085,R001,18,Z16,Z17,7.0,4.5,12.26,1.0,2.08
D055,R024,18,Z07,Z11,9.3,4.14,11.18,1.0,1.55
D063,R168,6,Z18,ZJFK,3.7,17.07,47.36,1.19,6.56
D060,R173,10,Z15,Z04,5.2,3.93,8.54,1.0,1.25
D094,R041,13,Z16,Z03,7.3,4.33,10.12,1.0,1.53
D093,R106,13,Z08,Z13,4.5,2.46,5.92,1.0,1.31
D083,R143,17,Z15,Z02,5.1,5.9,14.85,1.0,3.33
D063,R027,11,Z15,Z21,2.9,2.39,6.86,1.0,0.0
D032,R210,0,Z08,Z07,6.7,2.96,10.3,1.0,2.45
D047,R245,13,Z13,Z11,1.8,1.27,7.66,1.0,1.69
D016,R089,6,Z08,ZJFK,4.6,13.67,37.42,1.0,7.9
D036,R050,11,Z15,Z22,5.1,3.04,7.54,1.0,2.85
D077,R071,19,Z14,Z14,10.5,0.4,4.71,1.8,0.67
D109,R116,9,Z19,Z01,4.0,6.66,15.16,1.0,2.37
D101,R065,17,Z07,Z14,10.0,2.28,7.36,1.0,0.99
D027,R143,17,Z15,Z10,4.4,2.39,8.18,1.0,1.56
D051,R003,9,Z05,Z12,8.4,3.74,8.7,1.0,2.36
D050,R074,10,Z04,Z19,8.7,5.69,13.51,1.0,2.4
D046,R021,8,Z12,Z02,5.0,5.6,12.55,1.0,1.69
D023,R165,20,Z05,Z10,12.2,1.29,4.72,1.04,0.0
D085,R062,18,Z02,Z15,3.5,5.9,14.07,1.0,3.71
D088,R011,15,Z12,Z22,3.7,3.64,7.32,1.0,1.36
D111,R023,8,Z21,Z23,4.6,1.71,6.5,1.0,2.25
D090,R243,9,Z07,Z08,8.7,2.96,9.83,1.0,2.11
D092,R217,22,Z11,Z17,7.3,2.46,9.01,1.4,1.85
D092,R059,13,Z07,Z01,9.0,4.22,10.29,1.0,3.19
D048,R090,9,Z03,Z21,5.9,6.45,15.48,1.0,3.26
D037,R148,10,Z18,Z22,4.2,4.24,10.43,1.0,2.68
D038,R015,18,Z17,Z21,3.2,4.06,11.91,1.0,2.44
D013,R054,7,Z10,Z06,6.9,2.55,6.89,1.0,1.9
D037,R068,16,Z01,Z04,4.7,1.83,7.68,1.0,1.8
D091,R133,0,Z03,Z10,6.1,3.74,11.58,1.29,3.0
D081,R073,8,Z11,Z20,4.3,3.03,8.98,1.0,1.91
D092,R249,9,Z08,Z09,2.7,1.13,6.86,1.0,1.73
D081,R136,7,Z05,Z04,8.7,1.67,7.81,1.0,1.14
D029,R061,17,Z08,ZJFK,2.9,13.67,38.67,1.0,6.63
D053,R235,15,Z06,ZJFK,10.6,10.48,30.84,1.14,5.93
D087,R140,22,Z04,Z07,8.4,2.8,11.3,1.49,0.71
D062,R215,8,Z10,Z24,4.3,3.4,9.74,1.0,2.03
D118,R085,7,Z01,ZJFK,4.0,12.27,38.97,1.28,3.75
D087,R207,9,Z07,Z09,7.8,2.23,7.82,1.0,2.48
D089,R217,15,Z24,Z13,6.7,4.94,12.26,1.0,1.21
D091,R168,9,Z11,Z22,3.3,5.09,13.0,1.0,1.45
D022,R193,19,Z06,Z08,11.8,3.62,10.06,1.09,1.86
D022,R109,12,Z19,Z14,5.4,3.0,7.28,1.0,2.44
D102,R134,17,Z04,Z13,7.0,4.36,10.94,1.0,1.75
D078,R052,5,Z24,ZJFK,6.9,13.64,41.66,1.18,6.35
D088,R049,11,Z02,Z17,3.6,5.98,9.93,1.0,1.84
D106,R126,19,Z01,Z15,7.4,4.95,17.14,1.64,3.92
D084,R191,19,Z20,Z08,7.0,3.31,9.78,1.18,2.38
D048,R105,11,Z06,Z07,9.8,2.29,8.52,1.0,1.32
D044,R086,17,Z13,Z03,4.4,3.91,7.96,1.0,2.25
D078,R181,18,Z20,Z04,3.6,4.93,10.35,1.0,3.51
D078,R088,15,Z01,Z03,5.3,1.56,6.5,1.0,1.39
D053,R247,7,Z17,ZJFK,4.0,16.96,44.92,1.03,10.3
D076,R121,11,Z21,Z12,3.5,2.8,5.66,1.0,1.03
D115,R039,5,Z18,ZJFK,3.0,17.07,45.56,1.09,9.62
D096,R159,12,Z11,Z10,4.0,3.3,10.35,1.0,2.26
D063,R084,6,Z01,ZJFK,2.5,12.27,37.28,1.1,10.11
D003,R212,19,Z05,Z18,10.4,5.72,17.07,1.39,3.88
D038,R142,11,Z07,Z14,8.6,2.28,10.14,1.0,1.58
D041,R172,22,Z24,Z17,9.9,5.66,17.11,1.38,4.86
D013,R015,14,Z17,Z06,5.1,6.88,15.6,1.0,4.09
D001,R046,9,Z10,Z07,3.9,1.25,6.28,1.0,2.54
D069,R243,16,Z07,ZJFK,10.3,11.92,34.59,1.05,6.61
D048,R167,10,Z08,Z02,6.7,3.95,12.34,1.0,3.55
D047,R042,1,Z20,Z07,5.0,3.79,14.59,1.61,3.21
D005,R083,12,Z09,Z19,7.9,3.92,10.42,1.0,2.08
D089,R149,12,Z17,Z03,4.0,5.01,13.24,1.0,3.06
D017,R136,21,Z09,Z10,9.4,1.38,6.49,1.21,0.49
D041,R214,8,Z08,Z12,4.6,2.35,6.72,1.0,0.56
D009,R122,7,Z12,Z13,4.1,1.47,4.24,1.0,1.37
D116,R043,15,Z04,Z15,8.2,3.93,8.39,1.0,2.41
D004,R197,17,Z10,Z17,4.4,4.92,11.65,1.0,2.87
D073,R205,19,Z24,Z16,8.6,2.68,10.31,1.21,2.43
D036,R010,8,Z12,Z20,4.2,1.56,7.47,1.0,2.37
D074,R168,18,Z04,Z16,8.6,3.19,11.19,1.0,2.4
D013,R012,14,Z23,Z13,5.5,5.04,13.56,1.0,3.01
D051,R023,14,Z04,Z05,8.0,1.67,7.34,1.0,2.63
D063,R068,7,Z05,ZJFK,11.0,11.8,40.77,1.29,4.86
D109,R042,1,Z03,Z14,5.9,5.62,19.77,1.69,3.23
D086,R174,23,Z11,Z10,4.9,3.3,9.73,1.25,2.31
D019,R051,19,Z08,Z13,5.8,2.46,6.31,1.05,1.65
D118,R210,17,Z07,Z21,9.3,4.15,10.84,1.0,2.31
D009,R199,7,Z01,Z18,5.8,6.65,16.01,1.0,2.99
D075,R063,19,Z07,Z23,11.7,5.01,21.38,2.07,0.07
D013,R149,6,Z18,ZJFK,5.0,17.07,42.88,1.0,12.33
D074,R096,10,Z09,Z21,6.5,4.08,11.04,1.0,2.13
D071,R217,14,Z24,Z13,7.6,4.94,11.41,1.0,0.81
D013,R200,8,Z10,Z09,4.9,1.38,5.66,1.0,0.83
D115,R158,7,Z15,ZJFK,6.1,14.45,50.46,1.44,9.53
D046,R223,7,Z17,Z04,5.6,5.65,10.95,1.0,3.73
D013,R211,5,Z22,ZJFK,5.2,14.95,45.83,1.23,11.77
D074,R243,10,Z08,Z12,3.4,2.35,6.42,1.0,1.82
D027,R207,9,Z07,Z04,7.9,2.8,8.28,1.0,1.26
D075,R008,14,Z19,Z19,5.7,0.4,3.53,1.0,0.48
D104,R096,7,Z12,Z18,4.8,2.38,6.39,1.0,1.28
D114,R097,19,Z14,Z10,10.0,2.44,14.35,2.11,1.0
D002,R109,21,Z01,Z13,7.8,4.82,11.1,1.05,2.63
D063,R229,5,Z06,ZJFK,10.6,10.48,36.95,1.27,9.17
D094,R236,10,Z21,Z13,6.8,3.75,8.78,1.0,2.47
D088,R231,7,Z20,Z13,4.2,2.51,6.82,1.0,1.16
D046,R075,8,Z03,Z19,3.8,6.06,13.71,1.0,3.35
D050,R143,13,Z15,Z11,4.9,2.51,7.97,1.0,0.49
D009,R066,17,Z08,Z09,3.2,1.13,5.13,1.0,1.29
D009,R213,18,Z22,Z14,4.8,2.23,5.07,1.0,1.09
D078,R195,16,Z18,ZJFK,4.7,17.07,54.08,1.25,12.05
D100,R056,1,Z13,Z17,6.5,1.69,8.03,1.51,1.81
D061,R175,22,Z08,Z17,5.3,3.75,12.36,1.1,2.62
D045,R201,14,Z22,Z08,7.0,4.96,11.7,1.0,1.51
D032,R091,13,Z18,Z06,3.2,7.06,14.37,1.0,3.47
D019,R003,9,Z24,Z17,5.7,5.66,11.59,1.0,2.91
D029,R123,15,Z21,ZJFK,5.9,15.41,41.44,1.08,11.16
D056,R216,14,Z21,Z04,6.8,5.79,11.74,1.0,1.66
D047,R087,15,Z21,ZJFK,4.6,15.41,39.85,1.0,7.16
D109,R181,13,Z11,Z17,4.6,2.46,8.37,1.0,3.25
D059,R130,18,Z14,Z03,6.4,5.62,14.58,1.0,2.87
D114,R248,14,Z03,Z06,3.8,4.07,9.56,1.0,3.71
D025,R042,19,Z16,Z01,11.1,4.47,12.47,1.34,2.95
D113,R208,11,Z15,Z16,3.8,1.71,4.16,1.0,0.0
D037,R194,17,Z15,Z19,6.1,2.17,7.46,1.0,1.94
D012,R105,16,Z06,Z04,9.7,2.15,7.22,1.0,0.49
D053,R246,5,Z02,ZJFK,6.6,13.8,39.26,1.06,9.55
D022,R124,14,Z23,Z18,6.0,4.24,10.43,1.0,2.92
D032,R160,19,Z22,Z11,9.2,5.09,11.67,1.15,0.87
D051,R032,21,Z07,Z13,11.0,4.47,24.69,2.67,1.56
D083,R058,12,Z01,Z15,5.0,4.95,12.25,1.0,2.71
D081,R245,11,Z24,Z13,7.3,4.94,10.8,1.0,2.09
D099,R134,8,Z23,Z06,5.1,6.9,14.45,1.0,2.98
D008,R039,10,Z21,Z19,6.8,1.34,5.27,1.0,0.84
D076,R017,21,Z01,Z14,6.3,5.73,18.65,1.23,2.4
D082,R236,2,Z23,Z07,6.3,5.01,13.87,1.12,4.44
D090,R041,19,Z23,Z23,8.9,0.4,3.23,1.26,1.34
D053,R079,15,Z15,ZJFK,3.5,14.45,42.61,1.18,9.65
D009,R229,16,Z23,Z19,6.6,2.48,8.42,1.0,2.53
D025,R036,9,Z15,Z21,6.1,2.39,7.59,1.0,2.35
D074,R075,19,Z09,Z19,9.1,3.92,10.58,1.15,1.4
D014,R168,17,Z09,Z16,6.0,1.75,5.31,1.0,1.57
D056,R128,17,Z11,Z19,2.9,3.65,9.61,1.0,3.98
D060,R020,6,Z14,ZJFK,7.1,13.39,42.55,1.22,8.35
D096,R056,14,Z04,Z12,7.6,4.16,12.18,1.0,1.96
D056,R167,12,Z07,Z13,9.9,4.47,13.0,1.0,3.68
D120,R077,21,Z22,Z07,8.2,4.11,11.51,1.19,2.0
D103,R154,6,Z24,ZJFK,7.2,13.64,42.46,1.24,4.82
D018,R102,2,Z03,Z13,7.7,3.91,13.18,1.16,3.86
D097,R063,2,Z05,Z07,11.1,1.53,6.75,1.06,0.68
D072,R233,17,Z19,Z15,5.5,2.17,5.52,1.0,1.61
D087,R087,15,Z05,Z13,9.5,4.28,8.39,1.0,1.24
D092,R066,17,Z06,Z22,11.7,6.0,12.16,1.0,2.31
D073,R082,19,Z13,Z14,4.8,4.17,17.12,1.62,4.0
D021,R250,16,Z08,Z02,3.7,3.95,9.15,1.0,1.16
D065,R203,17,Z08,Z12,5.3,2.35,6.9,1.0,1.18
D073,R231,19,Z06,Z10,12.2,2.55,8.85,1.47,0.03
D012,R127,13,Z14,Z09,8.8,3.04,7.64,1.0,1.66
D004,R173,19,Z20,Z17,4.3,3.0,8.66,1.19,1.46
D019,R112,7,Z19,Z15,4.1,2.17,6.54,1.0,1.49
D099,R121,13,Z17,Z03,2.6,5.01,12.24,1.0,1.62
D014,R010,22,Z10,Z10,8.1,0.4,4.8,1.45,0.94
D026,R029,11,Z10,Z07,3.7,1.25,6.82,1.0,0.53
D118,R061,16,Z10,Z07,6.2,1.25,6.05,1.0,0.7
D115,R054,15,Z02,ZJFK,1.7,13.8,37.82,1.0,10.48
D103,R121,2,Z19,Z07,8.1,4.45,16.65,1.58,1.86
D013,R217,5,Z16,ZJFK,6.5,13.16,46.39,1.39,5.98
D084,R045,17,Z14,Z20,6.6,2.59,5.13,1.0,1.34
D071,R205,7,Z10,Z16,4.6,1.28,3.55,1.0,0.89
D044,R047,15,Z15,Z03,4.2,4.46,9.75,1.0,1.05
D107,R227,22,Z10,Z10,7.3,0.4,3.21,2.02,0.34
D097,R246,10,Z05,Z21,7.7,4.87,11.34,1.0,2.94
D012,R147,11,Z06,Z19,8.6,6.2,13.56,1.0,1.74
D042,R041,2,Z02,Z13,7.0,5.07,16.29,1.47,2.07
D014,R023,0,Z07,Z13,11.7,4.47,22.81,2.62,2.13
D029,R145,7,Z08,ZJFK,4.3,13.67,49.4,1.38,11.52
D096,R174,13,Z24,Z03,7.4,6.6,13.39,1.0,2.4
D101,R107,16,Z13,Z01,3.8,4.82,12.93,1.0,2.98
D109,R057,17,Z21,Z04,5.7,5.79,14.18,1.0,3.77
D119,R094,11,Z04,Z09,7.0,2.18,5.89,1.0,1.76
D114,R184,2,Z05,Z14,11.0,3.24,10.27,1.02,1.73
D057,R021,2,Z21,Z13,4.9,3.75,10.64,1.0,1.58
D085,R076,11,Z17,Z04,3.9,5.65,13.42,1.0,3.0
D001,R175,7,Z18,Z09,4.6,4.4,11.95,1.0,2.22
D065,R195,12,Z21,Z17,5.9,4.06,10.13,1.0,3.04
D065,R136,8,Z16,Z11,7.3,3.24,7.4,1.0,1.9
D033,R185,7,Z06,Z10,9.6,2.55,6.28,1.0,0.64
D109,R215,13,Z18,Z17,2.8,1.52,6.07,1.0,1.51
D077,R143,1,Z23,Z07,6.2,5.01,12.09,1.24,1.86
D061,R006,21,Z02,Z10,5.7,5.21,14.85,1.22,3.37
D079,R029,21,Z09,Z17,8.4,4.17,14.38,1.53,2.25
D019,R171,16,Z22,Z19,7.2,2.36,5.35,1.0,0.15
