from_id,to_id,package_id,service_level,weight_kg,distance_km,transit_hours,promised_hours,on_time,damaged
C061,C047,PKG002868,ground,2.37,773.8,28.53,38.1,1,0
C107,C092,PKG002869,ground,3.53,554.5,29.65,34.1,1,0
C069,C063,PKG002870,ground,2.75,1224.5,37.12,46.3,1,0
C073,C075,PKG002871,ground,1.07,126.1,22.72,26.3,1,0
C107,C102,PKG002872,ground,2.4,791.0,38.64,38.4,0,0
C069,C066,PKG002873,two_day,7.48,351.5,21.93,48.0,1,0
C004,C104,PKG002874,ground,0.95,3390.9,72.92,85.7,1,0
C094,C099,PKG002875,two_day,0.93,1059.5,22.88,48.0,1,0
C036,C039,PKG002876,two_day,3.12,1051.2,31.62,48.0,1,0
C001,C023,PKG002877,ground,3.36,812.5,44.13,38.8,0,0
C051,C003,PKG002878,ground,1.55,1067.3,52.46,43.4,0,0
C101,C084,PKG002879,ground,3.91,1010.7,45.67,42.4,0,0
C024,C027,PKG002880,ground,5.95,351.8,26.27,30.4,1,0
C049,C056,PKG002881,ground,3.33,998.7,30.62,42.2,1,0
C016,C037,PKG002882,ground,3.62,1492.5,44.68,51.1,1,0
C006,C014,PKG002883,ground,2.55,272.2,28.98,28.9,0,0
C008,C025,PKG002884,ground,3.7,459.7,35.17,32.4,0,0
C076,C089,PKG002885,overnight,4.89,820.1,16.1,30.0,1,0
C093,C047,PKG002886,ground,3.37,2932.6,66.37,77.3,1,0
C014,C006,PKG002887,ground,3.01,272.2,15.77,28.9,1,0
C027,C016,PKG002888,ground,2.95,293.7,25.42,29.3,1,0
C018,C049,PKG002889,two_day,0.81,885.2,25.45,48.0,1,0
C003,C013,PKG002890,ground,2.0,210.7,25.63,27.8,1,0
C056,C081,PKG002891,ground,1.96,1062.6,42.28,43.3,1,0
C072,C069,PKG002892,two_day,6.47,131.8,15.57,48.0,1,0
C066,C064,PKG002893,ground,1.34,61.6,14.93,25.1,1,0
C039,C080,PKG002894,ground,1.94,2508.9,75.27,69.6,0,0
C057,C036,PKG002895,ground,1.04,987.2,31.59,41.9,1,0
C009,C035,PKG002896,two_day,3.83,1361.6,41.68,48.0,1,0
C015,C002,PKG002897,overnight,0.7,96.4,15.24,30.0,1,0
C101,C103,PKG002898,two_day,1.75,1148.6,31.02,48.0,1,0
C080,C098,PKG002899,ground,2.9,1646.4,47.51,53.9,1,0
C100,C101,PKG002900,ground,2.16,54.5,11.06,25.0,1,0
C100,C106,PKG002901,ground,1.22,751.3,41.1,37.7,0,0
C066,C042,PKG002902,two_day,0.99,1563.2,35.19,48.0,1,0
C101,C070,PKG002903,overnight,1.19,2636.3,20.48,30.0,1,0
C042,C044,PKG002904,two_day,1.39,1387.7,18.67,48.0,1,0
C001,C005,PKG002905,ground,2.74,489.9,25.49,32.9,1,0
C006,C012,PKG002906,two_day,3.04,248.9,25.18,48.0,1,0
C010,C017,PKG002907,overnight,0.47,487.5,22.89,30.0,1,1
C009,C028,PKG002908,two_day,0.53,631.6,35.06,48.0,1,0
C034,C024,PKG002909,two_day,0.85,773.3,26.81,48.0,1,0
C072,C065,PKG002910,ground,0.43,222.1,33.95,28.0,0,0
C084,C085,PKG002911,two_day,3.64,799.7,30.44,48.0,1,0
C060,C023,PKG002912,ground,2.52,904.1,40.76,40.4,0,0
C014,C029,PKG002913,ground,2.51,611.6,47.99,35.1,0,0
C079,C085,PKG002914,two_day,3.91,1011.4,29.82,48.0,1,0
C035,C060,PKG002915,overnight,3.16,428.5,23.92,30.0,1,0
C002,C010,PKG002916,two_day,2.34,624.3,31.07,48.0,1,0
C026,C010,PKG002917,ground,0.46,453.4,34.01,32.2,0,0
C032,C018,PKG002918,ground,1.08,904.3,39.09,40.4,1,0
C026,C011,PKG002919,ground,1.13,482.7,39.34,32.8,0,0
C087,C016,PKG002920,two_day,1.47,3530.3,39.1,48.0,1,0
C080,C079,PKG002921,two_day,2.56,85.5,23.62,48.0,1,0
C072,C063,PKG002922,overnight,1.14,1102.7,20.59,30.0,1,0
C013,C021,PKG002923,ground,1.7,345.5,24.43,30.3,1,1
C086,C101,PKG002924,ground,3.1,1516.0,52.46,51.6,0,0
C069,C072,PKG002925,two_day,0.9,131.8,19.36,48.0,1,0
C018,C080,PKG002926,ground,8.49,2669.4,68.73,72.5,1,0
C066,C065,PKG002927,overnight,1.05,57.4,14.87,30.0,1,0
C049,C060,PKG002928,ground,1.54,551.6,19.07,34.0,1,0
C044,C010,PKG002929,ground,0.59,1350.9,45.85,48.6,1,0
C011,C052,PKG002930,ground,2.65,345.3,37.47,30.3,0,0
C052,C010,PKG002931,overnight,2.36,338.8,17.21,30.0,1,0
C010,C050,PKG002932,two_day,0.56,496.9,26.03,48.0,1,0
C016,C053,PKG002933,two_day,1.01,873.7,43.18,48.0,1,0
C013,C082,PKG002934,two_day,2.3,3202.2,33.37,48.0,1,0
C103,C039,PKG002935,ground,3.36,3293.2,72.71,83.9,1,0
C027,C054,PKG002936,two_day,0.68,641.7,37.42,48.0,1,0
C035,C043,PKG002937,overnight,0.58,329.6,13.35,30.0,1,0
C030,C004,PKG002938,ground,13.1,665.0,26.67,36.1,1,0
C098,C097,PKG002939,two_day,1.27,25.5,24.72,48.0,1,0
C058,C060,PKG002940,ground,0.61,47.9,6.98,24.9,1,0
C100,C082,PKG002941,ground,2.87,1063.6,38.26,43.3,1,0
C028,C071,PKG002942,ground,1.72,2058.3,56.8,61.4,1,0
C011,C012,PKG002943,two_day,0.66,11.2,22.54,48.0,1,0
C057,C046,PKG002944,ground,0.21,715.1,27.46,37.0,1,0
C034,C038,PKG002945,ground,4.22,1103.2,34.17,44.1,1,0
C085,C092,PKG002946,two_day,4.08,498.0,35.46,48.0,1,0
C095,C096,PKG002947,ground,1.33,61.9,24.94,25.1,1,0
C048,C036,PKG002948,two_day,3.07,516.0,27.05,48.0,1,0
C106,C090,PKG002949,overnight,1.32,1350.4,21.68,30.0,1,0
C056,C059,PKG002950,ground,1.6,707.1,39.5,36.9,0,0
C025,C044,PKG002951,ground,4.02,1299.3,38.76,47.6,1,0
C049,C048,PKG002952,overnight,1.43,149.4,18.38,30.0,1,0
C004,C019,PKG002953,ground,16.42,385.8,32.49,31.0,0,0
C086,C104,PKG002954,ground,2.26,274.4,28.65,29.0,1,0
C010,C049,PKG002955,overnight,11.3,576.9,13.79,30.0,1,0
C030,C023,PKG002956,overnight,4.45,339.4,21.58,30.0,1,0
C058,C060,PKG002957,two_day,8.07,47.9,21.85,48.0,1,0
C004,C050,PKG002958,ground,6.4,707.4,48.65,36.9,0,0
C008,C006,PKG002959,overnight,1.33,202.3,13.34,30.0,1,0
C072,C063,PKG002960,two_day,2.15,1102.7,29.61,48.0,1,0
C007,C021,PKG002961,two_day,0.83,371.6,16.0,48.0,1,0
C048,C042,PKG002962,two_day,5.8,1656.0,28.82,48.0,1,1
C033,C049,PKG002963,two_day,14.59,486.4,31.63,48.0,1,0
C021,C020,PKG002964,ground,5.41,103.5,19.75,25.9,1,0
C018,C026,PKG002965,ground,1.31,359.4,25.1,30.5,1,0
C081,C065,PKG002966,ground,0.93,1399.2,43.53,49.4,1,0
C103,C078,PKG002967,ground,2.79,1609.1,49.37,53.3,1,0
C013,C011,PKG002968,ground,3.45,465.0,28.15,32.5,1,0
C103,C092,PKG002969,ground,1.98,209.2,9.69,27.8,1,0
C061,C077,PKG002970,two_day,2.14,548.3,27.69,48.0,1,0
C066,C052,PKG002971,ground,0.84,1766.8,60.49,56.1,0,0
C073,C049,PKG002972,ground,1.74,1136.2,49.14,44.7,0,0
C072,C066,PKG002973,ground,4.8,253.2,22.14,28.6,1,0
C087,C108,PKG002974,ground,0.98,1093.7,37.54,43.9,1,0
C049,C080,PKG002975,two_day,1.18,1825.5,42.64,48.0,1,0
C054,C002,PKG002976,ground,0.61,973.2,33.41,41.7,1,0
C031,C019,PKG002977,ground,1.69,776.1,45.73,38.1,0,0
C010,C004,PKG002978,two_day,2.79,234.6,20.94,48.0,1,0
C067,C072,PKG002979,ground,2.83,145.8,9.91,26.7,1,0
C004,C049,PKG002980,ground,10.17,784.3,37.87,38.3,1,0
C026,C089,PKG002981,two_day,0.8,2629.0,36.84,48.0,1,0
C009,C086,PKG002982,ground,0.19,3449.5,78.23,86.7,1,0
C018,C030,PKG002983,two_day,0.21,547.3,23.09,48.0,1,0
C065,C048,PKG002984,two_day,1.98,1543.3,40.74,48.0,1,0
C064,C058,PKG002985,overnight,3.35,1073.8,25.48,30.0,1,0
C042,C107,PKG002986,ground,3.91,4085.4,78.23,98.3,1,0
C009,C026,PKG002987,two_day,7.75,493.4,37.48,48.0,1,0
C044,C024,PKG002988,two_day,1.98,1116.6,43.89,48.0,1,0
C034,C004,PKG002989,ground,1.84,1216.1,45.95,46.1,1,0
C075,C071,PKG002990,overnight,0.43,710.8,14.54,30.0,1,0
C060,C077,PKG002991,ground,2.04,767.7,42.58,38.0,0,0
C049,C028,PKG002992,overnight,0.64,614.6,23.44,30.0,1,0
C049,C028,PKG002993,ground,2.39,614.6,41.04,35.2,0,0
C105,C101,PKG002994,ground,2.27,1125.7,32.58,44.5,1,0
C080,C051,PKG002995,ground,1.07,1899.2,62.93,58.5,0,0
C050,C054,PKG002996,overnight,4.15,227.0,16.28,30.0,1,0
C049,C034,PKG002997,ground,0.67,440.5,34.14,32.0,0,0
C003,C052,PKG002998,ground,0.57,986.8,46.22,41.9,0,0
C102,C090,PKG002999,ground,1.44,1744.9,65.54,55.7,0,0
C030,C021,PKG003000,two_day,4.04,313.3,21.63,48.0,1,0
C024,C050,PKG003001,ground,2.63,282.3,21.25,29.1,1,0
C108,C084,PKG003002,ground,0.68,846.8,42.95,39.4,0,0
C075,C078,PKG003003,two_day,1.3,914.3,35.59,48.0,1,0
C005,C026,PKG003004,ground,3.22,421.8,30.35,31.7,1,0
C006,C008,PKG003005,ground,0.58,202.3,23.7,27.7,1,0
C003,C009,PKG003006,ground,7.23,260.4,17.09,28.7,1,0
C061,C063,PKG003007,overnight,1.59,61.5,15.44,30.0,1,0
C007,C016,PKG003008,two_day,1.61,257.7,34.91,48.0,1,0
C101,C063,PKG003009,ground,1.91,2361.4,58.11,66.9,1,0
C101,C070,PKG003010,ground,1.84,2636.3,69.63,71.9,1,0
C055,C061,PKG003011,ground,3.53,658.0,26.65,36.0,1,0
C063,C035,PKG003012,overnight,3.04,805.1,17.38,30.0,1,0
C028,C001,PKG003013,ground,1.76,746.4,38.65,37.6,0,0
C006,C085,PKG003014,ground,3.73,3304.9,63.23,84.1,1,0
C077,C081,PKG003015,overnight,1.63,856.4,19.76,30.0,1,0
C010,C008,PKG003016,ground,1.15,445.6,19.7,32.1,1,0
C008,C047,PKG003017,ground,3.3,1064.0,49.97,43.3,0,0
C030,C036,PKG003018,ground,0.17,837.4,46.24,39.2,0,0
C002,C021,PKG003019,ground,2.77,482.7,37.04,32.8,0,0
C044,C010,PKG003020,ground,2.77,1350.9,42.77,48.6,1,0
C072,C040,PKG003021,overnight,3.72,1762.6,23.29,30.0,1,0
C085,C016,PKG003022,ground,5.94,3479.3,73.04,87.3,1,0
C061,C041,PKG003023,ground,2.2,2028.2,60.83,60.9,1,0
C091,C033,PKG003024,two_day,1.4,3440.5,46.68,48.0,1,0
C040,C019,PKG003025,two_day,1.32,1548.8,36.02,48.0,1,0
C092,C094,PKG003026,two_day,9.73,667.7,21.38,48.0,1,0
C051,C012,PKG003027,two_day,0.81,524.5,32.46,48.0,1,0
C021,C005,PKG003028,ground,2.36,386.9,31.39,31.0,0,0
C102,C094,PKG003029,two_day,5.79,776.0,26.33,48.0,1,0
C026,C054,PKG003030,ground,1.21,600.6,33.62,34.9,1,0
C003,C044,PKG003031,ground,1.92,1897.0,43.57,58.5,1,0
C023,C021,PKG003032,overnight,1.24,380.8,16.74,30.0,1,0
C036,C021,PKG003033,two_day,1.98,1096.8,24.39,48.0,1,0
C034,C036,PKG003034,ground,3.87,32.3,17.05,24.6,1,0
C054,C004,PKG003035,ground,1.48,595.0,31.9,34.8,1,0
C095,C090,PKG003036,overnight,1.19,1402.5,24.78,30.0,1,0
C028,C006,PKG003037,ground,0.51,560.0,28.95,34.2,1,0
C053,C022,PKG003038,ground,1.02,350.5,31.37,30.4,0,0
C033,C025,PKG003039,ground,0.89,513.9,33.7,33.3,0,1
C088,C087,PKG003040,ground,2.84,540.9,26.58,33.8,1,0
C015,C062,PKG003041,ground,3.17,1991.7,60.88,60.2,0,0
C010,C089,PKG003042,overnight,1.5,2521.7,28.72,30.0,1,0
C051,C054,PKG003043,ground,1.45,269.8,23.17,28.9,1,0
C069,C017,PKG003044,ground,1.16,2563.0,59.74,70.6,1,0
C085,C090,PKG003045,two_day,2.09,444.3,29.99,48.0,1,0
C060,C058,PKG003046,ground,1.42,47.9,17.86,24.9,1,0
C082,C072,PKG003047,two_day,1.23,1687.6,39.39,48.0,1,1
C039,C046,PKG003048,two_day,1.02,1323.9,33.04,48.0,1,0
C004,C028,PKG003049,ground,5.0,618.8,41.77,35.3,0,0
C011,C008,PKG003050,two_day,0.57,447.6,32.53,48.0,1,0
C004,C025,PKG003051,two_day,3.66,476.8,34.69,48.0,1,0
C032,C045,PKG003052,two_day,2.84,781.9,24.32,48.0,1,0
C050,C004,PKG003053,two_day,1.82,707.4,32.68,48.0,1,0
C035,C058,PKG003054,ground,2.72,380.6,20.03,30.9,1,0
C058,C020,PKG003055,two_day,3.82,1273.0,30.39,48.0,1,0
C049,C063,PKG003056,two_day,4.57,903.9,28.61,48.0,1,0
C069,C101,PKG003057,ground,0.61,2733.1,55.0,73.7,1,0
C068,C070,PKG003058,two_day,7.52,240.8,27.2,48.0,1,0
C030,C036,PKG003059,ground,2.75,837.4,43.68,39.2,0,0
C034,C044,PKG003060,ground,0.2,346.3,16.7,30.3,1,0
C060,C038,PKG003061,two_day,1.3,1443.5,32.94,48.0,1,0
C061,C077,PKG003062,ground,1.19,548.3,39.3,34.0,0,0
C030,C012,PKG003063,ground,4.31,635.2,35.59,35.5,0,0
C032,C016,PKG003064,ground,1.55,866.5,32.26,39.8,1,0
C071,C016,PKG003065,overnight,1.5,2446.8,20.38,30.0,1,0
C066,C027,PKG003066,ground,26.55,1955.7,60.49,59.6,0,0
C013,C010,PKG003067,two_day,2.27,461.4,23.8,48.0,1,0
C044,C036,PKG003068,two_day,1.64,322.1,28.07,48.0,1,0
C097,C087,PKG003069,two_day,0.65,1882.9,28.29,48.0,1,0
C004,C003,PKG003070,overnight,1.53,418.1,15.67,30.0,1,0
C092,C088,PKG003071,two_day,0.67,917.9,36.1,48.0,1,0
C016,C052,PKG003072,ground,1.4,829.4,47.26,39.1,0,0
C051,C023,PKG003073,overnight,0.9,274.4,26.88,30.0,1,0
C043,C045,PKG003074,ground,3.68,160.5,16.55,26.9,1,0
C001,C030,PKG003075,ground,1.54,828.7,20.67,39.1,1,0
C100,C052,PKG003076,ground,0.5,3144.1,66.12,81.2,1,0
C046,C035,PKG003077,two_day,6.6,437.9,29.7,48.0,1,0
C103,C099,PKG003078,ground,0.61,1416.5,40.85,49.8,1,0
C027,C008,PKG003079,ground,1.91,443.3,41.44,32.1,0,0
C094,C046,PKG003080,ground,1.38,3091.3,61.78,80.2,1,0
C100,C108,PKG003081,ground,11.14,791.3,34.33,38.4,1,0
C058,C044,PKG003082,ground,0.8,382.2,30.57,30.9,1,0
C019,C018,PKG003083,two_day,1.61,194.1,23.41,48.0,1,0
C070,C067,PKG003084,ground,0.13,176.3,17.57,27.2,1,0
C056,C047,PKG003085,ground,2.51,850.6,34.65,39.5,1,0
C102,C101,PKG003086,ground,1.2,69.9,13.11,25.3,1,0
C044,C089,PKG003087,ground,3.23,1474.4,42.24,50.8,1,0
C025,C020,PKG003088,two_day,0.32,198.0,22.93,48.0,1,0
C013,C002,PKG003089,ground,1.9,174.7,21.51,27.2,1,0
C072,C103,PKG003090,ground,1.21,1772.2,52.13,56.2,1,0
C107,C063,PKG003091,two_day,0.91,2315.3,33.56,48.0,1,0
C003,C002,PKG003092,ground,3.73,45.2,18.61,24.8,1,0
C077,C068,PKG003093,ground,1.58,675.2,35.31,36.3,1,0
C101,C099,PKG003094,two_day,0.81,319.9,33.66,48.0,1,0
C008,C002,PKG003095,two_day,0.16,182.2,20.85,48.0,1,0
C011,C039,PKG003096,two_day,1.58,1644.0,37.17,48.0,1,1
C071,C070,PKG003097,ground,3.43,51.1,18.91,24.9,1,0
C066,C065,PKG003098,ground,2.11,57.4,26.6,25.0,0,0
C007,C014,PKG003099,ground,2.77,149.5,29.49,26.7,0,0
C090,C084,PKG003100,ground,1.73,794.3,36.95,38.4,1,0
C053,C019,PKG003101,ground,2.0,745.0,43.96,37.5,0,0
C099,C072,PKG003102,overnight,0.7,2867.7,20.27,30.0,1,0
C094,C099,PKG003103,two_day,1.81,1059.5,33.33,48.0,1,0
C087,C084,PKG003104,ground,4.6,877.7,26.79,40.0,1,0
C052,C051,PKG003105,ground,1.42,347.6,25.22,30.3,1,1
C024,C029,PKG003106,two_day,1.01,418.5,30.87,48.0,1,0
C051,C008,PKG003107,ground,7.47,854.2,28.25,39.5,1,0
C010,C023,PKG003108,ground,1.4,318.6,34.79,29.8,0,0
C067,C001,PKG003109,ground,2.28,2908.1,67.29,76.9,1,0
C013,C008,PKG003110,two_day,2.32,28.0,29.57,48.0,1,0
C052,C063,PKG003111,two_day,1.09,1018.0,18.66,48.0,1,0
C005,C018,PKG003112,ground,15.43,306.4,29.98,29.6,0,0
C028,C019,PKG003113,ground,2.0,278.0,32.92,29.1,0,0
C022,C049,PKG003114,two_day,1.4,365.3,23.68,48.0,1,0
C063,C025,PKG003115,ground,2.57,1524.0,52.66,51.7,0,0
C084,C087,PKG003116,two_day,0.6,877.7,28.91,48.0,1,0
C006,C031,PKG003117,ground,2.06,1010.5,50.76,42.4,0,0
C092,C102,PKG003118,two_day,2.55,1246.7,33.88,48.0,1,0
C092,C087,PKG003119,overnight,0.52,516.8,19.22,30.0,1,0
C034,C018,PKG003120,ground,4.53,1271.7,40.61,47.1,1,0
C067,C069,PKG003121,ground,3.91,40.9,20.6,24.7,1,0
C040,C055,PKG003122,two_day,5.1,2346.5,31.27,48.0,1,0
C015,C004,PKG003123,ground,1.48,368.9,22.34,30.7,1,0
C054,C028,PKG003124,ground,18.4,693.9,47.74,36.6,0,0
C008,C037,PKG003125,ground,2.63,1685.1,48.76,54.6,1,0
C094,C080,PKG003126,overnight,4.03,1517.9,16.28,30.0,1,0
C100,C079,PKG003127,ground,2.81,1614.0,49.63,53.3,1,1
C088,C083,PKG003128,two_day,0.76,888.0,26.97,48.0,1,0
C058,C042,PKG003129,ground,0.89,1620.0,42.46,53.5,1,0
C058,C034,PKG003130,ground,0.41,303.9,35.05,29.5,0,0
C107,C082,PKG003131,ground,2.15,845.6,37.0,39.4,1,0
C023,C019,PKG003132,two_day,4.92,389.9,33.88,48.0,1,0
C008,C015,PKG003133,ground,2.88,139.6,21.37,26.5,1,0
C058,C059,PKG003134,ground,1.7,89.5,22.79,25.6,1,0
C032,C052,PKG003135,ground,0.72,836.2,43.64,39.2,0,0
C030,C006,PKG003136,ground,5.64,608.9,32.0,35.1,1,0
C001,C026,PKG003137,ground,0.53,648.4,48.76,35.8,0,0
C061,C042,PKG003138,ground,2.49,2000.3,50.95,60.4,1,0
C025,C027,PKG003139,ground,2.82,17.5,17.78,24.3,1,0
C018,C014,PKG003140,overnight,0.84,97.2,17.64,30.0,1,0
C004,C016,PKG003141,ground,1.5,379.6,19.96,30.9,1,0
C036,C046,PKG003142,ground,5.2,354.1,43.37,30.4,0,0
C094,C061,PKG003143,ground,1.7,2420.7,61.84,68.0,1,0
C033,C048,PKG003144,ground,6.88,635.7,53.53,35.6,0,0
C069,C071,PKG003145,two_day,1.23,153.5,23.65,48.0,1,0
C080,C098,PKG003146,ground,1.22,1646.4,57.82,53.9,0,0
C032,C066,PKG003147,ground,3.95,1420.2,44.76,49.8,1,0
C088,C074,PKG003148,two_day,1.4,1566.8,35.1,48.0,1,0
C071,C064,PKG003149,ground,3.29,274.3,23.86,29.0,1,0
C058,C049,PKG003150,overnight,1.99,527.0,22.38,30.0,1,0
C001,C025,PKG003151,overnight,1.13,629.2,16.83,30.0,1,0
C004,C044,PKG003152,ground,4.79,1557.4,30.02,52.3,1,0
C108,C100,PKG003153,ground,0.42,791.3,29.83,38.4,1,0
C083,C071,PKG003154,ground,1.02,1720.7,62.72,55.3,0,0
C101,C103,PKG003155,ground,2.47,1148.6,40.32,44.9,1,0
C098,C013,PKG003156,ground,1.16,3863.3,68.82,94.2,1,0
C002,C026,PKG003157,ground,0.77,609.2,39.55,35.1,0,0
C084,C103,PKG003158,ground,1.23,540.5,32.24,33.8,1,0
C045,C025,PKG003159,ground,2.98,1257.6,43.0,46.9,1,0
C084,C080,PKG003160,ground,1.12,577.1,24.06,34.5,1,0
C001,C007,PKG003161,overnight,1.91,304.3,17.19,30.0,1,0
C027,C025,PKG003162,overnight,3.4,17.5,16.27,30.0,1,0
C079,C077,PKG003163,ground,1.16,831.4,38.67,39.1,1,0
C084,C059,PKG003164,two_day,1.09,1882.1,29.96,48.0,1,0
C063,C056,PKG003165,ground,1.46,552.9,38.42,34.1,0,0
C029,C018,PKG003166,two_day,0.44,514.4,20.75,48.0,1,0
C030,C041,PKG003167,ground,0.77,1309.1,57.0,47.8,0,0
C105,C094,PKG003168,overnight,1.14,657.7,7.49,30.0,1,0
C044,C061,PKG003169,ground,1.8,624.6,32.65,35.4,1,0
C045,C066,PKG003170,ground,1.36,695.5,34.59,36.6,1,0
C056,C047,PKG003171,overnight,0.4,850.6,17.02,30.0,1,0
C041,C042,PKG003172,ground,2.08,65.2,24.12,25.2,1,0
C056,C060,PKG003173,ground,0.31,750.4,19.72,37.6,1,0
C044,C049,PKG003174,two_day,5.96,774.8,25.94,48.0,1,0
C089,C088,PKG003175,two_day,1.03,110.8,18.12,48.0,1,0
C099,C083,PKG003176,two_day,1.68,1115.8,31.65,48.0,1,0
C101,C043,PKG003177,two_day,3.63,2873.2,41.75,48.0,1,0
C058,C006,PKG003178,two_day,2.6,1276.4,30.4,48.0,1,0
C044,C064,PKG003179,ground,1.77,727.8,44.61,37.2,0,0
C072,C021,PKG003180,ground,0.7,2261.9,53.48,65.1,1,0
C090,C093,PKG003181,two_day,1.26,992.9,28.44,48.0,1,0
C058,C044,PKG003182,two_day,12.53,382.2,38.86,48.0,1,0
C072,C045,PKG003183,ground,1.22,891.6,34.2,40.2,1,0
C079,C044,PKG003184,ground,2.91,1352.8,34.06,48.6,1,0
C069,C066,PKG003185,two_day,1.83,351.5,16.83,48.0,1,0
C079,C067,PKG003186,ground,3.59,1262.9,40.44,47.0,1,0
C020,C021,PKG003187,ground,0.65,103.5,11.83,25.9,1,0
C050,C063,PKG003188,two_day,1.61,950.6,31.46,48.0,1,0
C060,C034,PKG003189,ground,1.9,351.7,21.25,30.4,1,0
C001,C012,PKG003190,ground,1.32,693.7,32.01,36.6,1,0
C092,C082,PKG003191,ground,4.41,748.4,50.6,37.6,0,0
C062,C089,PKG003192,ground,0.91,1074.5,45.67,43.5,0,0
C013,C005,PKG003193,two_day,1.98,265.2,25.27,48.0,1,0
C087,C048,PKG003194,ground,4.97,2588.7,68.62,71.1,1,0
C074,C032,PKG003195,ground,2.57,1076.0,53.69,43.6,0,0
C080,C006,PKG003196,ground,1.31,2473.1,58.34,69.0,1,0
C039,C036,PKG003197,ground,0.66,1051.2,29.83,43.1,1,0
C092,C088,PKG003198,ground,2.41,917.9,61.8,40.7,0,0
C042,C034,PKG003199,ground,0.75,1324.6,26.35,48.1,1,0
C058,C072,PKG003200,ground,5.12,1151.8,36.64,44.9,1,0
C001,C050,PKG003201,ground,2.09,1097.9,42.49,44.0,1,0
C066,C044,PKG003202,ground,2.77,675.8,27.51,36.3,1,0
C075,C063,PKG003203,ground,2.35,1192.5,34.76,45.7,1,0
C058,C045,PKG003204,ground,1.86,414.8,34.33,31.5,0,0
C050,C036,PKG003205,ground,0.73,537.9,34.94,33.8,0,0
C087,C061,PKG003206,ground,3.02,1733.7,37.69,55.5,1,0
C069,C021,PKG003207,ground,1.23,2387.2,44.96,67.4,1,0
C026,C004,PKG003208,ground,1.43,468.6,34.21,32.5,0,0
C103,C086,PKG003209,two_day,3.01,383.3,28.06,48.0,1,0
C072,C089,PKG003210,ground,1.26,1017.3,40.78,42.5,1,0
C107,C087,PKG003211,two_day,1.51,1060.7,20.1,48.0,1,0
C106,C045,PKG003212,two_day,1.84,2836.9,43.7,48.0,1,0
C100,C091,PKG003213,ground,9.02,1398.0,38.62,49.4,1,0
C080,C071,PKG003214,ground,1.76,1214.5,46.8,46.1,0,0
C062,C076,PKG003215,ground,0.75,446.4,43.84,32.1,0,0
C016,C013,PKG003216,ground,0.8,192.6,38.14,27.5,0,0
C055,C060,PKG003217,ground,0.32,752.1,20.38,37.7,1,0
C081,C064,PKG003218,ground,1.65,1430.5,55.09,50.0,0,0
C053,C050,PKG003219,two_day,0.58,201.8,15.78,48.0,1,0
C094,C082,PKG003220,ground,2.85,964.8,38.64,41.5,1,0
C010,C056,PKG003221,two_day,0.7,1214.4,38.15,48.0,1,0
C038,C017,PKG003222,two_day,2.69,1563.4,36.88,48.0,1,0
C051,C034,PKG003223,ground,1.18,507.6,35.27,33.2,0,0
C044,C043,PKG003224,overnight,1.22,105.8,20.43,30.0,1,0
C010,C040,PKG003225,overnight,4.23,1841.1,25.95,30.0,1,0
C015,C055,PKG003226,ground,0.37,1719.9,54.88,55.3,1,0
C090,C089,PKG003227,ground,2.96,154.8,22.49,26.8,1,0
C049,C014,PKG003228,ground,0.71,961.3,48.35,41.5,0,0
C005,C018,PKG003229,ground,3.1,306.4,39.89,29.6,0,0
C002,C027,PKG003230,ground,0.31,575.3,32.38,34.5,1,0
C048,C030,PKG003231,ground,1.49,672.9,23.5,36.2,1,0
C016,C007,PKG003232,ground,4.27,257.7,42.23,28.7,0,0
C072,C077,PKG003233,two_day,0.85,512.9,23.62,48.0,1,0
C085,C103,PKG003234,ground,8.12,478.4,42.82,32.7,0,0
C021,C012,PKG003235,ground,3.54,498.7,35.46,33.1,0,0
C060,C020,PKG003236,ground,0.83,1298.2,37.16,47.6,1,0
C015,C061,PKG003237,two_day,1.51,1937.6,27.11,48.0,1,0
C029,C005,PKG003238,two_day,2.25,606.6,28.06,48.0,1,0
C096,C097,PKG003239,ground,5.1,1101.1,47.81,44.0,0,0
C055,C044,PKG003240,two_day,1.83,1149.2,33.77,48.0,1,0
C096,C010,PKG003241,ground,1.68,3707.9,70.15,91.4,1,0
C021,C059,PKG003242,two_day,1.61,1243.2,27.28,48.0,1,0
C032,C066,PKG003243,ground,0.35,1420.2,42.85,49.8,1,0
C048,C053,PKG003244,ground,1.45,159.1,20.83,26.9,1,0
C049,C024,PKG003245,two_day,3.89,351.4,38.02,48.0,1,0
C108,C096,PKG003246,two_day,2.24,134.5,25.02,48.0,1,0
C011,C025,PKG003247,two_day,0.64,505.7,31.2,48.0,1,0
C092,C085,PKG003248,ground,2.07,498.0,50.53,33.1,0,0
C093,C103,PKG003249,two_day,0.47,361.7,28.59,48.0,1,0
C056,C026,PKG003250,ground,2.29,1509.8,52.65,51.5,0,0
C034,C044,PKG003251,two_day,0.66,346.3,23.81,48.0,1,0
C052,C032,PKG003252,two_day,3.51,836.2,24.01,48.0,1,0
C028,C031,PKG003253,ground,0.62,502.4,39.3,33.1,0,0
C085,C088,PKG003254,ground,2.59,491.1,23.82,32.9,1,0
C050,C061,PKG003255,ground,1.83,981.1,28.83,41.8,1,0
C100,C102,PKG003256,ground,0.61,74.9,25.92,25.4,0,0
C063,C073,PKG003257,ground,2.33,1103.4,57.7,44.1,0,0
